index;City;State;Population;Latitude;Longitude;city-state;AlternateNames;isStateCapital
1784TB104;Gunnarskog;Värmland;279;59.813528;12.572332;Gunnarskog, Värmland;;False
1784TB105;Jössefors;Värmland;695;59.673429;12.504671;Jössefors, Värmland;;False
1784TB106;Klässbol;Värmland;304;59.537569;12.743575;Klässbol, Värmland;;False
1784TB108;Sulvik;Värmland;377;59.67827;12.415219;Sulvik, Värmland;;False
1784TC101;Arvika;Värmland;14186;59.654355;12.591622;Arvika, Värmland;;False
1785TB104;Värmlandsbro;Värmland;277;59.181513;13.01479;Värmlandsbro, Värmland;;False
1785TC103;Säffle;Värmland;8823;59.072789;13.163091;Säffle, Värmland;;False
1814TB102;Gropen;Örebro;270;59.162062;14.830566;Gropen, Örebro;;False
1814TB104;Mullhyttan;Örebro;561;59.151568;14.683658;Mullhyttan, Örebro;;False
1814TB105;Vintrosa;Örebro;3156;59.255355;14.961855;Vintrosa, Örebro;;False
1814TC101;Fjugesta;Örebro;2381;59.173408;14.870949;Fjugesta, Örebro;;False
1860TB101;Finnerödja;Örebro;517;58.92854;14.44113;Finnerödja, Örebro;;False
1860TB102;Hasselfors;Örebro;379;59.083459;14.65499;Hasselfors, Örebro;;False
1860TC103;Laxå;Örebro;3161;58.982954;14.619779;Laxå, Örebro;;False
1861TB102;Hjortkvarn;Örebro;220;58.90056;15.434484;Hjortkvarn, Örebro;;False
1861TB103;Pålsboda;Örebro;1610;59.065183;15.33732;Pålsboda, Örebro;;False
1861TB104;Sköllersta;Örebro;1112;59.137692;15.337695;Sköllersta, Örebro;;False
1861TB105;Vretstorp;Örebro;941;59.023555;14.866828;Vretstorp, Örebro;;False
1861TC101;Hallsberg;Örebro;8321;58.993131;15.32773;Hallsberg, Örebro;;False
1862TC101;Degerfors;Örebro;7047;59.153172;14.429411;Degerfors, Örebro;;False
1863TB101;Grythyttan;Örebro;801;59.705624;14.536707;Grythyttan, Örebro;;False
1863TC103;Hällefors;Örebro;4124;59.78295;14.522491;Hällefors, Örebro;;False
1864TB104;Ställdalen;Örebro;423;59.934554;14.945443;Ställdalen, Örebro;;False
1864TC102;Kopparberg;Örebro;2697;59.874506;14.990384;Kopparberg, Örebro;;False
1880TB101;Askersby;Örebro;243;59.14896;15.474376;Askersby, Örebro;;False
1880TB104;Ekeby-Almby;Örebro;2192;59.258469;15.336875;Ekeby-Almby, Örebro;;False
1880TB105;Garphyttan;Örebro;1602;59.302204;14.949523;Garphyttan, Örebro;;False
1880TB106;Glanshammar;Örebro;784;59.318326;15.400557;Glanshammar, Örebro;;False
1880TB107;Hampetorp;Örebro;306;59.140068;15.668353;Hampetorp, Örebro;;False
1880TB108;Hovsta;Örebro;2734;59.34657;15.227392;Hovsta, Örebro;;False
1880TB110;Latorpsbruk;Örebro;776;59.275532;14.987604;Latorpsbruk, Örebro;;False
1880TB112;Norra Bro;Örebro;1086;59.226584;15.250518;Norra Bro, Örebro;;False
1880TB114;Odensbacken;Örebro;1275;59.162539;15.525526;Odensbacken, Örebro;;False
1880TB115;Stora Mellösa;Örebro;829;59.210613;15.49755;Stora Mellösa, Örebro;;False
1880TB116;Ölmbrotorp;Örebro;508;59.389639;15.244761;Ölmbrotorp, Örebro;;False
1880TC117;Örebro;Örebro;128658;59.274737;15.214998;Örebro, Örebro;;True
1881TB101;Ekeby;Örebro;482;59.166667;15.266667;Ekeby, Örebro;;False
1881TC103;Kumla;Örebro;17889;59.117423;15.109026;Kumla, Örebro;;False
1882TB103;Olshammar;Örebro;225;58.75554;14.799502;Olshammar, Örebro;;False
1882TB106;Zinkgruvan;Örebro;334;58.815435;15.106626;Zinkgruvan, Örebro;;False
1882TB107;Åmmeberg;Örebro;443;58.86561;14.999192;Åmmeberg, Örebro;;False
1882TB108;Åsbro;Örebro;1460;58.99708;15.057334;Åsbro, Örebro;;False
1882TC101;Askersund;Örebro;4271;58.8355;14.925755;Askersund, Örebro;;False
1883TC101;Karlskoga;Örebro;27261;59.388301;14.5526;Karlskoga, Örebro;;False
1884TB101;Gyttorp;Örebro;648;59.504923;14.966624;Gyttorp, Örebro;;False
1884TB104;Striberg;Örebro;312;59.545432;14.941675;Striberg, Örebro;;False
1885TB101;Fellingsbro;Örebro;1374;59.434397;15.589001;Fellingsbro, Örebro;;False
1885TB102;Frövi;Örebro;2533;59.466198;15.365069;Frövi, Örebro;;False
1885TB103;Gusselby;Örebro;274;59.645375;15.218535;Gusselby, Örebro;;False
1885TB106;Rockhammar;Örebro;249;59.528885;15.449055;Rockhammar, Örebro;;False
1885TB107;Storå;Örebro;1847;59.7136;15.135533;Storå, Örebro;;False
1885TB108;Stråssa;Örebro;263;59.739452;15.20154;Stråssa, Örebro;;False
1885TB109;Vedevåg;Örebro;669;59.524706;15.297993;Vedevåg, Örebro;;False
1885TC104;Lindesberg;Örebro;9575;59.593056;15.226496;Lindesberg, Örebro;;False
1904TB101;Riddarhyttan;Västmanland;297;59.808647;15.538597;Riddarhyttan, Västmanland;;False
1904TC102;Skinnskatteberg;Västmanland;2236;59.792577;15.745683;Skinnskatteberg, Västmanland;;False
1907TB101;Ramnäs;Västmanland;1185;59.776193;16.19783;Ramnäs, Västmanland;;False
1907TB103;Virsbo;Västmanland;1263;59.871368;16.048057;Virsbo, Västmanland;;False
1907TC102;Surahammar;Västmanland;6316;59.707058;16.221994;Surahammar, Västmanland;;False
1960TB102;Valskog;Västmanland;692;59.444012;15.949726;Valskog, Västmanland;;False
1960TC101;Kungsör;Västmanland;6108;59.413971;16.087752;Kungsör, Västmanland;;False
1961TB102;Kolbäck;Västmanland;2108;59.562481;16.235983;Kolbäck, Västmanland;;False
1961TB103;Strömsholm;Västmanland;700;59.523741;16.248736;Strömsholm, Västmanland;;False
1961TB104;Sörstafors;Västmanland;284;59.583061;16.210761;Sörstafors, Västmanland;;False
1961TC101;Hallstahammar;Västmanland;10147;59.613448;16.230161;Hallstahammar, Västmanland;;False
1962TC101;Norberg;Västmanland;4387;60.061747;15.95491;Norberg, Västmanland;;False
1980TB101;Kvicksund;Västmanland;2282;59.457644;16.314485;Kvicksund, Västmanland;;False
1980TB102;Barkarö;Västmanland;2029;59.555793;16.504193;Barkarö, Västmanland;;False
1980TB103;Dingtuna;Västmanland;1118;59.572402;16.388665;Dingtuna, Västmanland;;False
1980TB104;Enhagen-Ekbacken;Västmanland;1064;59.56562;16.53183;Enhagen-Ekbacken, Västmanland;;False
1980TB106;Harkie;Västmanland;361;59.53189;16.714112;Harkie, Västmanland;;False
1980TB107;Lycksta;Västmanland;283;59.695182;16.567965;Lycksta, Västmanland;;False
1980TB110;Munga;Västmanland;335;59.744661;16.52196;Munga, Västmanland;;False
1980TB111;Skultuna;Västmanland;3226;59.721776;16.428147;Skultuna, Västmanland;;False
1980TB112;Tidö-Lindö;Västmanland;718;59.512822;16.531577;Tidö-Lindö, Västmanland;;False
1980TB113;Tillberga;Västmanland;2191;59.686704;16.618347;Tillberga, Västmanland;;False
1980TB114;Tortuna;Västmanland;416;59.674702;16.722464;Tortuna, Västmanland;;False
1980TB115;Irsta;Västmanland;2942;59.602556;16.693707;Irsta, Västmanland;;False
1980TC116;Västerås;Västmanland;131643;59.611099;16.546367;Västerås, Västmanland;;True
1981TB102;Möklinta;Västmanland;320;60.086028;16.544777;Möklinta, Västmanland;;False
1981TB103;Ransta;Västmanland;858;59.81141;16.638089;Ransta, Västmanland;;False
1981TB105;Salbohed;Västmanland;245;59.911787;16.349275;Salbohed, Västmanland;;False
1981TB106;Sätra Brunn;Västmanland;322;59.862903;16.442051;Sätra Brunn, Västmanland;;False
1981TB107;Västerfärnebo;Västmanland;509;59.94613;16.279683;Västerfärnebo, Västmanland;;False
1981TC104;Sala;Västmanland;13702;59.920226;16.605644;Sala, Västmanland;;False
1982TB102;Hedkärra;Västmanland;203;59.97604;15.743986;Hedkärra, Västmanland;;False
1982TC101;Fagersta;Västmanland;11771;60.003862;15.790605;Fagersta, Västmanland;;False
1983TB101;Kolsva;Västmanland;2375;59.599841;15.844;Kolsva, Västmanland;;False
1983TB103;Munktorp;Västmanland;503;59.532577;16.134284;Munktorp, Västmanland;;False
1983TC102;Köping;Västmanland;18605;59.579954;15.879021;Köping, Västmanland;;False
1984TB102;Götlunda;Västmanland;263;59.354146;15.667716;Götlunda, Västmanland;;False
1984TB103;Medåker;Västmanland;213;59.451516;15.754719;Medåker, Västmanland;;False
1984TC101;Arboga;Västmanland;10906;59.394187;15.839664;Arboga, Västmanland;;False
2021TB101;Järna;Dalarna;1590;60.55;14.35;Järna, Dalarna;;False
2021TB104;Skålö;Dalarna;290;60.563861;14.301572;Skålö, Dalarna;;False
2021TB106;Äppelbo;Dalarna;477;60.485884;14.013852;Äppelbo, Dalarna;;False
2021TC105;Vansbro;Dalarna;2137;60.461057;14.259809;Vansbro, Dalarna;;False
2023TB102;Limedsforsen;Dalarna;357;60.889845;13.395734;Limedsforsen, Dalarna;;False
2023TB104;Malungsfors;Dalarna;549;60.734169;13.552234;Malungsfors, Dalarna;;False
2023TB105;Sälen;Dalarna;946;61.155723;13.269408;Sälen, Dalarna;;False
2023TB106;Transtrand;Dalarna;367;61.09037;13.321705;Transtrand, Dalarna;;False
2023TC103;Malung;Dalarna;4873;60.686446;13.714586;Malung, Dalarna;;False
2026TB101;Björbo;Dalarna;674;60.456683;14.727251;Björbo, Dalarna;;False
2026TB102;Bäsna;Dalarna;660;60.541131;15.207791;Bäsna, Dalarna;;False
2026TB105;Djurås;Dalarna;2268;60.560541;15.130313;Djurås, Dalarna;;False
2026TB107;Mockfjärd;Dalarna;1981;60.502899;14.959955;Mockfjärd, Dalarna;;False
2026TB108;Sifferbo;Dalarna;422;60.557505;15.222898;Sifferbo, Dalarna;;False
2026TC106;Gagnef;Dalarna;1257;60.456909;14.866827;Gagnef, Dalarna;;False
2029TB102;Djura;Dalarna;382;60.612263;15.00547;Djura, Dalarna;;False
2029TB104;Häradsbygden;Dalarna;713;60.702229;15.047116;Häradsbygden, Dalarna;;False
2029TB105;Insjön;Dalarna;2110;60.679419;15.092323;Insjön, Dalarna;;False
2029TB107;Siljansnäs;Dalarna;1297;60.775392;14.857697;Siljansnäs, Dalarna;;False
2029TB108;Tällberg;Dalarna;933;60.825635;14.99458;Tällberg, Dalarna;;False
2029TB109;Västanvik;Dalarna;516;60.729444;14.945478;Västanvik, Dalarna;;False
2029TC106;Leksand;Dalarna;6505;60.724768;14.868461;Leksand, Dalarna;;False
2031TB103;Furudal;Dalarna;438;61.169946;15.135453;Furudal, Dalarna;;False
2031TB104;Gulleråsen;Dalarna;362;61.059703;15.18558;Gulleråsen, Dalarna;;False
2031TB105;Nedre Gärdsjö;Dalarna;384;60.938578;15.225472;Nedre Gärdsjö, Dalarna;;False
2031TB108;Vikarbyn;Dalarna;1191;60.910639;15.023776;Vikarbyn, Dalarna;;False
2031TC106;Rättvik;Dalarna;5369;60.883754;15.122678;Rättvik, Dalarna;;False
2034TB102;Skattungbyn;Dalarna;332;61.185738;14.848198;Skattungbyn, Dalarna;;False
2034TC101;Orsa;Dalarna;5800;61.120117;14.622253;Orsa, Dalarna;;False
2039TB101;Brunnsberg;Dalarna;208;61.207716;14.119674;Brunnsberg, Dalarna;;False
2039TB102;Evertsberg;Dalarna;241;61.135109;13.959032;Evertsberg, Dalarna;;False
2039TB103;Idre;Dalarna;695;61.858427;12.716846;Idre, Dalarna;;False
2039TB105;Rot;Dalarna;678;61.256161;14.038113;Rot, Dalarna;;False
2039TB106;Särna;Dalarna;655;61.694181;13.143068;Särna, Dalarna;;False
2039TB108;Västermyckeläng;Dalarna;372;61.212874;14.031354;Västermyckeläng, Dalarna;;False
2039TC110;Älvdalen;Dalarna;1871;61.229898;14.037394;Älvdalen, Dalarna;;False
2061TB102;Hagge;Dalarna;289;60.124551;15.281262;Hagge, Dalarna;;False
2061TB104;Söderbärke;Dalarna;1032;60.07301;15.564555;Söderbärke, Dalarna;;False
2061TC103;Smedjebacken;Dalarna;5190;60.141496;15.415104;Smedjebacken, Dalarna;;False
2062TB102;Bonäs;Dalarna;394;61.071555;14.485861;Bonäs, Dalarna;;False
2062TB104;Gesunda;Dalarna;274;60.887017;14.550466;Gesunda, Dalarna;;False
2062TB106;Nusnäs;Dalarna;783;60.962501;14.64618;Nusnäs, Dalarna;;False
2062TB107;Selja;Dalarna;555;61.017549;14.471227;Selja, Dalarna;;False
2062TB108;Sollerön;Dalarna;895;60.913298;14.61574;Sollerön, Dalarna;;False
2062TB110;Venjan;Dalarna;206;60.952753;13.910921;Venjan, Dalarna;;False
2062TB112;Vinäs;Dalarna;322;60.967894;14.540253;Vinäs, Dalarna;;False
2062TB113;Våmhus;Dalarna;808;61.11686;14.477964;Våmhus, Dalarna;;False
2062TC105;Mora;Dalarna;12830;61.008209;14.543133;Mora, Dalarna;;False
2080TB101;Aspeboda;Dalarna;352;60.560042;15.491874;Aspeboda, Dalarna;;False
2080TB102;Bengtsheden;Dalarna;515;60.700717;15.870233;Bengtsheden, Dalarna;;False
2080TB103;Bjursås;Dalarna;2141;60.737604;15.45019;Bjursås, Dalarna;;False
2080TB106;Danholn;Dalarna;529;60.619545;15.792959;Danholn, Dalarna;;False
2080TB109;Grycksbo;Dalarna;1838;60.68929;15.487599;Grycksbo, Dalarna;;False
2080TB114;Sundborn;Dalarna;972;60.654176;15.78132;Sundborn, Dalarna;;False
2080TB115;Svärdsjö;Dalarna;1318;60.742297;15.903846;Svärdsjö, Dalarna;;False
2080TB116;Sågmyra;Dalarna;611;60.7134;15.29654;Sågmyra, Dalarna;;False
2080TB117;Toftbyn;Dalarna;281;60.713232;15.785604;Toftbyn, Dalarna;;False
2080TB118;Vika;Dalarna;560;60.512748;15.710759;Vika, Dalarna;;False
2080TB119;Övertänger;Dalarna;227;60.865157;15.762185;Övertänger, Dalarna;;False
2080TC108;Falun;Dalarna;39939;60.607006;15.632305;Falun, Dalarna;;True
2081TB102;Halvarsgårdarna;Dalarna;274;60.40596;15.386742;Halvarsgårdarna, Dalarna;;False
2081TB104;Norr Amsberg;Dalarna;219;60.530472;15.356155;Norr Amsberg, Dalarna;;False
2081TB105;Ornäs;Dalarna;1047;60.510133;15.538583;Ornäs, Dalarna;;False
2081TB106;Repbäcken;Dalarna;232;60.515794;15.344262;Repbäcken, Dalarna;;False
2081TB108;Torsång;Dalarna;829;60.46352;15.569629;Torsång, Dalarna;;False
2081TC101;Borlänge;Dalarna;44299;60.485642;15.423456;Borlänge, Dalarna;;False
2082TB106;Solvarbo;Dalarna;310;60.39024;15.670833;Solvarbo, Dalarna;;False
2082TB107;Skedvi kyrkby;Dalarna;431;60.403368;15.81279;Skedvi kyrkby, Dalarna;;False
2082TC108;Säter;Dalarna;4812;60.414235;15.737297;Säter, Dalarna;;False
2083TB102;Garpenberg;Dalarna;479;60.311671;16.195085;Garpenberg, Dalarna;;False
2083TB104;Långshyttan;Dalarna;1405;60.451773;16.032348;Långshyttan, Dalarna;;False
2083TB105;Vikmanshyttan;Dalarna;843;60.299009;15.831051;Vikmanshyttan, Dalarna;;False
2083TC103;Hedemora;Dalarna;7461;60.278599;15.987029;Hedemora, Dalarna;;False
2084TB102;Folkärna;Dalarna;275;60.152841;16.314388;Folkärna, Dalarna;;False
2084TB104;Horndal;Dalarna;1012;60.291412;16.402185;Horndal, Dalarna;;False
2084TC101;Avesta;Dalarna;16055;60.146955;16.182699;Avesta, Dalarna;;False
2085TB101;Blötberget;Dalarna;227;60.126774;15.058789;Blötberget, Dalarna;;False
2085TB104;Gonäs;Dalarna;326;60.147715;15.092607;Gonäs, Dalarna;;False
2085TB106;Grängesberg västra;Dalarna;971;60.075164;15.006748;Grängesberg västra, Dalarna;;False
2085TB107;Grängesberg;Dalarna;2119;60.075164;15.006748;Grängesberg, Dalarna;;False
2085TB108;Håksberg;Dalarna;427;60.185035;15.204186;Håksberg, Dalarna;;False
2085TB111;Nyhammar;Dalarna;976;60.292442;14.969654;Nyhammar, Dalarna;;False
2085TB112;Saxdalen;Dalarna;618;60.150877;14.97622;Saxdalen, Dalarna;;False
2085TB113;Sunnansjö;Dalarna;565;60.221459;14.960771;Sunnansjö, Dalarna;;False
2085TB114;Sörvik;Dalarna;678;60.186912;15.147367;Sörvik, Dalarna;;False
2085TC110;Ludvika;Dalarna;15675;60.150377;15.181398;Ludvika, Dalarna;;False
2101TB102;Lingbo;Gävleborg;375;61.048803;16.694169;Lingbo, Gävleborg;;False
2101TB104;Åmot;Gävleborg;235;60.965613;16.451243;Åmot, Gävleborg;;False
2101TC103;Ockelbo;Gävleborg;2901;60.9197;16.54267;Ockelbo, Gävleborg;;False
2104TB102;Robertsholm;Gävleborg;392;60.57075;16.270978;Robertsholm, Gävleborg;;False
2104TC101;Hofors;Gävleborg;6037;60.48547;16.453538;Hofors, Gävleborg;;False
2121TB101;Alfta;Gävleborg;2418;61.345719;16.000104;Alfta, Gävleborg;;False
2121TB105;Roteberg;Gävleborg;372;61.394776;15.838278;Roteberg, Gävleborg;;False
2121TB106;Runemo;Gävleborg;254;61.355796;16.143664;Runemo, Gävleborg;;False
2121TB107;Viksjöfors;Gävleborg;258;61.337522;15.952948;Viksjöfors, Gävleborg;;False
2121TC102;Edsbyn;Gävleborg;4244;61.377442;15.818175;Edsbyn, Gävleborg;;False
2132TB102;Gnarp;Gävleborg;1132;62.048928;17.254518;Gnarp, Gävleborg;;False
2132TB103;Harmånger;Gävleborg;614;61.92763;17.217365;Harmånger, Gävleborg;;False
2132TB105;Ilsbo;Gävleborg;419;61.858634;17.050985;Ilsbo, Gävleborg;;False
2132TB106;Jättendal;Gävleborg;224;61.978121;17.243329;Jättendal, Gävleborg;;False
2132TB107;Hassela;Gävleborg;336;62.108258;16.711467;Hassela, Gävleborg;;False
2132TB108;Stocka;Gävleborg;328;61.898199;17.333013;Stocka, Gävleborg;;False
2132TB109;Strömsbruk;Gävleborg;368;61.8699;17.317171;Strömsbruk, Gävleborg;;False
2132TC101;Bergsjö;Gävleborg;1335;61.983775;17.058369;Bergsjö, Gävleborg;;False
2161TB101;Färila;Gävleborg;1324;61.798149;15.843765;Färila, Gävleborg;;False
2161TB104;Järvsö;Gävleborg;1592;61.715894;16.16932;Järvsö, Gävleborg;;False
2161TB106;Lillhaga;Gävleborg;394;61.83277;16.057998;Lillhaga, Gävleborg;;False
2161TB108;Los;Gävleborg;313;61.736513;15.169209;Los, Gävleborg;;False
2161TC107;Ljusdal;Gävleborg;7125;61.829375;16.095359;Ljusdal, Gävleborg;;False
2180TB102;Bergby;Gävleborg;1503;60.929064;17.041003;Bergby, Gävleborg;;False
2180TB103;Björke;Gävleborg;633;60.765938;17.191293;Björke, Gävleborg;;False
2180TB106;Forsbacka;Gävleborg;1697;60.615339;16.89498;Forsbacka, Gävleborg;;False
2180TB107;Furuvik;Gävleborg;749;60.652738;17.329966;Furuvik, Gävleborg;;False
2180TB111;Hedesunda;Gävleborg;1081;60.394025;17.006446;Hedesunda, Gävleborg;;False
2180TB115;Norrsundet;Gävleborg;918;60.929974;17.140667;Norrsundet, Gävleborg;;False
2180TB116;Sälgsjön;Gävleborg;231;60.617605;17.113604;Sälgsjön, Gävleborg;;False
2180TB118;Trödje;Gävleborg;429;60.818958;17.21457;Trödje, Gävleborg;;False
2180TB121;Åbyggeby;Gävleborg;1014;60.728651;17.126838;Åbyggeby, Gävleborg;;False
2180TB122;Överhärde;Gävleborg;548;60.61614;16.973445;Överhärde, Gävleborg;;False
2180TC108;Gävle;Gävleborg;86533;60.675013;17.146701;Gävle, Gävleborg;;True
2181TB105;Jäderfors;Gävleborg;323;60.662727;16.697894;Jäderfors, Gävleborg;;False
2181TB106;Järbo;Gävleborg;1758;60.71993;16.597216;Järbo, Gävleborg;;False
2181TB107;Kungsgården;Gävleborg;744;61.365482;16.94786;Kungsgården, Gävleborg;;False
2181TB109;Storvik;Gävleborg;2252;60.582853;16.525365;Storvik, Gävleborg;;False
2181TB111;Årsunda;Gävleborg;985;60.515076;16.733418;Årsunda, Gävleborg;;False
2181TB112;Åshammar;Gävleborg;666;60.642278;16.554025;Åshammar, Gävleborg;;False
2181TB113;Österfärnebo;Gävleborg;456;60.305626;16.800194;Österfärnebo, Gävleborg;;False
2181TC108;Sandviken;Gävleborg;24827;60.619422;16.783333;Sandviken, Gävleborg;;False
2182TB101;Bergvik;Gävleborg;663;61.255352;16.832544;Bergvik, Gävleborg;;False
2182TB102;Ljusne;Gävleborg;1710;61.21363;17.128154;Ljusne, Gävleborg;;False
2182TB104;Marmaskogen;Gävleborg;1205;61.278953;16.896402;Marmaskogen, Gävleborg;;False
2182TB105;Mohed;Gävleborg;315;61.29454;16.827051;Mohed, Gävleborg;;False
2182TB106;Sandarne;Gävleborg;1844;61.259492;17.163533;Sandarne, Gävleborg;;False
2182TB110;Trönö;Gävleborg;253;61.396137;16.833717;Trönö, Gävleborg;;False
2182TB111;Vallvik;Gävleborg;217;61.184365;17.176344;Vallvik, Gävleborg;;False
2182TB112;Vannsätter;Gävleborg;331;61.2608;16.788084;Vannsätter, Gävleborg;;False
2182TC109;Söderhamn;Gävleborg;12038;61.29985;17.060759;Söderhamn, Gävleborg;;False
2183TB101;Arbrå;Gävleborg;1992;61.473088;16.374964;Arbrå, Gävleborg;;False
2183TB103;Freluga;Gävleborg;203;61.327525;16.296974;Freluga, Gävleborg;;False
2183TB105;Kilafors;Gävleborg;1115;61.228627;16.567118;Kilafors, Gävleborg;;False
2183TB106;Lottefors;Gävleborg;372;61.419319;16.407473;Lottefors, Gävleborg;;False
2183TB107;Rengsjö;Gävleborg;256;61.362768;16.614325;Rengsjö, Gävleborg;;False
2183TB108;Segersta;Gävleborg;330;61.266693;16.645052;Segersta, Gävleborg;;False
2183TB109;Sibo;Gävleborg;244;61.214991;16.602652;Sibo, Gävleborg;;False
2183TC102;Bollnäs;Gävleborg;13918;61.318303;16.396793;Bollnäs, Gävleborg;;False
2184TB101;Delsbo;Gävleborg;2206;61.800127;16.555886;Delsbo, Gävleborg;;False
2184TB102;Enånger;Gävleborg;593;61.547469;17.002246;Enånger, Gävleborg;;False
2184TB104;Friggesund;Gävleborg;500;61.896424;16.54626;Friggesund, Gävleborg;;False
2184TB106;Edsta;Gävleborg;216;61.77377;17.00371;Edsta, Gävleborg;;False
2184TB108;Iggesund;Gävleborg;3370;61.642963;17.078121;Iggesund, Gävleborg;;False
2184TB110;Njutånger;Gävleborg;806;61.613485;17.052906;Njutånger, Gävleborg;;False
2184TB111;Näsviken;Gävleborg;994;61.766667;16.866667;Näsviken, Gävleborg;;False
2184TB112;Sörforsa;Gävleborg;1480;61.717887;16.96966;Sörforsa, Gävleborg;;False
2184TC105;Hudiksvall;Gävleborg;16792;61.728273;17.104708;Hudiksvall, Gävleborg;;False
2260TB105;Torpshammar;Västernorrland;438;62.476165;16.331355;Torpshammar, Västernorrland;;False
2260TC106;Ånge;Västernorrland;2688;62.473979;15.641942;Ånge, Västernorrland;;False
2262TB105;Söråker;Västernorrland;2408;62.504549;17.508612;Söråker, Västernorrland;;False
2280TB103;Ramvik;Västernorrland;408;62.816873;17.86541;Ramvik, Västernorrland;;False
2280TB105;Älandsbro;Västernorrland;888;62.673559;17.836039;Älandsbro, Västernorrland;;False
2280TC101;Härnösand;Västernorrland;18236;62.632308;17.937991;Härnösand, Västernorrland;;True
2281TB101;Klingsta och Allsta;Västernorrland;592;62.328093;17.208368;Klingsta och Allsta, Västernorrland;;False
2281TB102;Vi;Västernorrland;6834;62.428333;17.418437;Vi, Västernorrland;;False
2281TB109;Hovid;Västernorrland;226;62.471505;17.40085;Hovid, Västernorrland;;False
2281TB110;Indal;Västernorrland;940;62.609679;17.020301;Indal, Västernorrland;;False
2281TB113;Kovland;Västernorrland;623;62.470936;17.155297;Kovland, Västernorrland;;False
2281TB114;Kvissleby;Västernorrland;5189;62.299215;17.379976;Kvissleby, Västernorrland;;False
2281TB116;Liden;Västernorrland;261;62.699009;16.803524;Liden, Västernorrland;;False
2281TB117;Lucksta;Västernorrland;612;62.301515;17.05193;Lucksta, Västernorrland;;False
2281TB118;Matfors;Västernorrland;3312;62.346769;17.019979;Matfors, Västernorrland;;False
2281TB119;Nedansjö;Västernorrland;259;62.376436;16.848226;Nedansjö, Västernorrland;;False
2281TB121;Selånger;Västernorrland;327;62.404767;17.126484;Selånger, Västernorrland;;False
2281TB124;Stockvik;Västernorrland;2391;62.347803;17.364835;Stockvik, Västernorrland;;False
2281TB125;Stöde;Västernorrland;1276;62.417776;16.578272;Stöde, Västernorrland;;False
2281TB129;Viforsen och Tunbyn;Västernorrland;214;62.306101;17.254139;Viforsen och Tunbyn, Västernorrland;;False
2281TB131;Vattjom;Västernorrland;531;62.365063;17.033805;Vattjom, Västernorrland;;False
2282TB101;Bollstabruk;Västernorrland;1659;62.997142;17.675724;Bollstabruk, Västernorrland;;False
2282TB102;Docksta;Västernorrland;379;63.05732;18.327456;Docksta, Västernorrland;;False
2282TB105;Klockestrand;Västernorrland;277;62.876604;17.907755;Klockestrand, Västernorrland;;False
2282TB111;Nordingrå;Västernorrland;284;62.845904;18.655486;Nordingrå, Västernorrland;;False
2282TB113;Sandslån;Västernorrland;340;62.309973;17.380728;Sandslån, Västernorrland;;False
2282TB117;Ullånger;Västernorrland;745;63.01822;18.141902;Ullånger, Västernorrland;;False
2282TC106;Kramfors;Västernorrland;6605;62.930611;17.78399;Kramfors, Västernorrland;;False
2283TB102;Junsele;Västernorrland;729;63.798958;16.92177;Junsele, Västernorrland;;False
2283TB103;Långsele;Västernorrland;1523;63.185115;17.056398;Långsele, Västernorrland;;False
2283TB104;Näsåker;Västernorrland;500;63.442944;16.897486;Näsåker, Västernorrland;;False
2283TB105;Ramsele;Västernorrland;768;63.538099;16.468698;Ramsele, Västernorrland;;False
2283TC107;Sollefteå;Västernorrland;8270;63.168023;17.265447;Sollefteå, Västernorrland;;False
2284TB102;Billsta;Västernorrland;377;63.322877;18.514495;Billsta, Västernorrland;;False
2284TB103;Bjästa;Västernorrland;1805;63.203875;18.500273;Bjästa, Västernorrland;;False
2284TB104;Björna;Västernorrland;345;63.735842;18.449723;Björna, Västernorrland;;False
2284TB105;Bredbyn;Västernorrland;1169;62.198527;17.230967;Bredbyn, Västernorrland;;False
2284TB106;Gideå;Västernorrland;275;63.479403;18.976834;Gideå, Västernorrland;;False
2284TB108;Gottne;Västernorrland;212;63.430935;18.424791;Gottne, Västernorrland;;False
2284TB109;Husum;Västernorrland;1475;63.333385;19.161944;Husum, Västernorrland;;False
2284TB110;Köpmanholmen;Västernorrland;1210;63.169467;18.554621;Köpmanholmen, Västernorrland;;False
2284TB112;Mellansel;Västernorrland;710;63.424772;18.308823;Mellansel, Västernorrland;;False
2284TB113;Moliden;Västernorrland;282;63.379294;18.455573;Moliden, Västernorrland;;False
2284TB114;Sidensjö;Västernorrland;386;63.277804;18.076399;Sidensjö, Västernorrland;;False
2284TB119;Åmynnet;Västernorrland;305;63.18611;18.530696;Åmynnet, Västernorrland;;False
2284TC120;Örnsköldsvik;Västernorrland;33399;63.288861;18.71602;Örnsköldsvik, Västernorrland;;False
2303TB101;Östra Bispgården;Jämtland;211;63.024153;16.63549;Östra Bispgården, Jämtland;;False
2303TB102;Västra Bispgården;Jämtland;411;63.024153;16.63549;Västra Bispgården, Jämtland;;False
2303TB104;Stugun;Jämtland;574;63.169262;15.612287;Stugun, Jämtland;;False
2303TC103;Hammarstrand;Jämtland;1078;63.108577;16.355842;Hammarstrand, Jämtland;;False
2305TB102;Gällö;Jämtland;668;62.918379;15.249429;Gällö, Jämtland;;False
2305TB103;Kälarne;Jämtland;377;62.979221;16.085824;Kälarne, Jämtland;;False
