index;City;State;city-state;Latitude;Longitude;Population;AlternateNames;isStateCapital
791;Yurtbaşı;Elâzığ;Yurtbaşı, Elâzığ;38.634;39.344;7612.0;;False
792;Akyazı;Erzincan;Akyazı, Erzincan;39.716;39.569;1769.0;;False
793;Altınbaşak;Erzincan;Altınbaşak, Erzincan;39.664;39.678;2016.0;;False
794;Bayırbağ;Erzincan;Bayırbağ, Erzincan;39.697;39.719;1406.0;;False
795;Çadırkaya;Erzincan;Çadırkaya, Erzincan;39.843;40.223;1978.0;;False
796;Çağlayan;Erzincan;Çağlayan, Erzincan;39.591;39.696;1942.0;;False
797;Çayırlı;Erzincan;Çayırlı, Erzincan;39.806;40.037;4644.0;;False
798;Çukurkuyu;Erzincan;Çukurkuyu, Erzincan;39.775;39.427;3685.0;;False
799;Erzincan;Erzincan;Erzincan, Erzincan;39.751;39.491;135682.0;Demirkent, Geçit, Kavakyolu, Ulalar;False
800;Gümüştarla;Erzincan;Gümüştarla, Erzincan;39.757;39.426;1996.0;;False
801;İliç;Erzincan;İliç, Erzincan;39.457;38.563;4713.0;;False
802;Kargın;Erzincan;Kargın, Erzincan;39.652;40.182;2019.0;Altunkent;False
803;Kemah;Erzincan;Kemah, Erzincan;39.603;39.036;2929.0;;False
804;Kemaliye;Erzincan;Kemaliye, Erzincan;39.26;38.497;2536.0;;False
805;Mercan;Erzincan;Mercan, Erzincan;39.746;40.261;2049.0;;False
806;Mollaköy;Erzincan;Mollaköy, Erzincan;39.641;39.578;1487.0;;False
807;Otlukbeli;Erzincan;Otlukbeli, Erzincan;40.007;39.89;1956.0;;False
808;Refahiye;Erzincan;Refahiye, Erzincan;39.901;38.769;4225.0;;False
809;Tercan;Erzincan;Tercan, Erzincan;39.78;40.384;4699.0;;False
810;Üzümlü;Erzincan;Üzümlü, Erzincan;39.71;39.701;8524.0;;False
811;Yalnızbağ;Erzincan;Yalnızbağ, Erzincan;39.803;39.409;5269.0;;False
812;Yoğurtlu;Erzincan;Yoğurtlu, Erzincan;39.713;39.536;3488.0;;False
813;Alucra;Giresun;Alucra, Giresun;40.318;38.766;3945.0;;False
814;Aydındere;Giresun;Aydındere, Giresun;40.655;38.092;2189.0;;False
815;Barça;Giresun;Barça, Giresun;40.862;38.461;796.0;;False
816;Boztekke;Giresun;Boztekke, Giresun;40.891;38.301;914.0;;False
817;Bulancak;Giresun;Bulancak, Giresun;40.938;38.234;48627.0;;False
818;Burunucu;Giresun;Burunucu, Giresun;40.929;38.264;935.0;;False
819;Çamoluk;Giresun;Çamoluk, Giresun;40.129;38.749;2985.0;;False
820;Çanakçı;Giresun;Çanakçı, Giresun;40.913;39.007;1868.0;;False
821;Çatak;Giresun;Çatak, Giresun;40.831;38.95;753.0;;False
822;Çavuşlu;Giresun;Çavuşlu, Giresun;41.039;39.063;2142.0;;False
823;Dereli;Giresun;Dereli, Giresun;40.739;38.45;5879.0;;False
824;Doğankent;Giresun;Doğankent, Giresun;40.807;38.922;4545.0;;False
825;Duroğlu;Giresun;Duroğlu, Giresun;40.839;38.471;3032.0;;False
826;Ericek;Giresun;Ericek, Giresun;40.72;38.733;810.0;;False
827;Espiye;Giresun;Espiye, Giresun;40.947;38.706;26671.0;;False
828;Eynesil;Giresun;Eynesil, Giresun;41.061;39.144;7083.0;;False
829;Giresun;Giresun;Giresun, Giresun;40.917;38.386;125682.0;;True
830;Görele;Giresun;Görele, Giresun;41.033;39.002;18725.0;;False
831;Güce;Giresun;Güce, Giresun;40.892;38.806;3978.0;;False
832;Güneyköy;Giresun;Güneyköy, Giresun;40.892;38.466;949.0;;False
833;Karabulduk;Giresun;Karabulduk, Giresun;40.826;38.557;797.0;;False
834;Keşap;Giresun;Keşap, Giresun;40.917;38.509;9227.0;;False
835;Kovanlık;Giresun;Kovanlık, Giresun;40.753;38.127;2498.0;Ahurlu;False
836;Ören;Giresun;Ören, Giresun;41.033;39.148;2138.0;;False
837;Pazarsuyu;Giresun;Pazarsuyu, Giresun;40.929;38.181;1085.0;;False
838;Piraziz;Giresun;Piraziz, Giresun;40.923;38.125;8400.0;;False
839;Şebinkarahisar;Giresun;Şebinkarahisar, Giresun;40.29;38.424;10695.0;;False
840;Sınırköy;Giresun;Sınırköy, Giresun;40.686;38.612;886.0;;False
841;Soğukpınar;Giresun;Soğukpınar, Giresun;40.819;38.738;2645.0;;False
842;Tirebolu;Giresun;Tirebolu, Giresun;41.005;38.814;20671.0;;False
843;Üçtepe;Giresun;Üçtepe, Giresun;40.721;38.634;2193.0;;False
844;Yağlıdere;Giresun;Yağlıdere, Giresun;40.863;38.627;7042.0;;False
845;Yalıköy;Giresun;Yalıköy, Giresun;40.925;38.296;904.0;;False
846;Yavuzkemal;Giresun;Yavuzkemal, Giresun;40.7;38.34;2361.0;;False
847;Akçakale;Gümüşhane;Akçakale, Gümüşhane;40.432;39.525;1109.0;;False
848;Arzularkabaköy;Gümüşhane;Arzularkabaköy, Gümüşhane;40.419;39.662;5280.0;;False
849;Deredolu;Gümüşhane;Deredolu, Gümüşhane;40.039;39.509;2305.0;;False
850;Gümüşgöze;Gümüşhane;Gümüşgöze, Gümüşhane;40.188;39.37;2935.0;;False
851;Gümüşhane;Gümüşhane;Gümüşhane, Gümüşhane;40.46;39.48;38105.0;;True
852;Kelkit;Gümüşhane;Kelkit, Gümüşhane;40.128;39.438;21316.0;;False
853;Köse;Gümüşhane;Köse, Gümüşhane;40.212;39.651;5283.0;;False
854;Kürtün;Gümüşhane;Kürtün, Gümüşhane;40.691;39.106;4329.0;;False
855;Öbektaş;Gümüşhane;Öbektaş, Gümüşhane;40.142;39.61;2670.0;;False
856;Özkürtün;Gümüşhane;Özkürtün, Gümüşhane;40.67;39.136;2275.0;;False
857;Şiran;Gümüşhane;Şiran, Gümüşhane;40.19;39.127;11243.0;;False
858;Söğütlü;Gümüşhane;Söğütlü, Gümüşhane;40.083;39.255;2207.0;;False
859;Tekke;Gümüşhane;Tekke, Gümüşhane;40.946;40.521;2331.0;;False
860;Torul;Gümüşhane;Torul, Gümüşhane;40.556;39.288;5794.0;;False
861;Üçtaş;Gümüşhane;Üçtaş, Gümüşhane;40.742;38.959;892.0;;False
862;Ünlüpınar;Gümüşhane;Ünlüpınar, Gümüşhane;40.207;39.435;2542.0;;False
863;Yeşilbük;Gümüşhane;Yeşilbük, Gümüşhane;40.217;38.987;1966.0;;False
864;Adaklı;Hakkâri;Adaklı, Hakkâri;37.527;44.169;1105.0;;False
865;Akalın;Hakkâri;Akalın, Hakkâri;37.565;44.243;1610.0;;False
866;Akçalı;Hakkâri;Akçalı, Hakkâri;37.709;43.99;765.0;;False
867;Akkaya;Hakkâri;Akkaya, Hakkâri;37.347;43.464;808.0;;False
868;Akpınar;Hakkâri;Akpınar, Hakkâri;37.711;44.429;1223.0;;False
869;Altınsu;Hakkâri;Altınsu, Hakkâri;37.322;44.552;4890.0;;False
870;Anadağ;Hakkâri;Anadağ, Hakkâri;37.016;44.247;4259.0;;False
871;Bağdaş;Hakkâri;Bağdaş, Hakkâri;37.703;44.205;1039.0;;False
872;Bağışlı;Hakkâri;Bağışlı, Hakkâri;37.721;44.043;1192.0;;False
873;Bağlar;Hakkâri;Bağlar, Hakkâri;37.292;44.522;784.0;;False
874;Boğazköy;Hakkâri;Boğazköy, Hakkâri;37.28;44.433;1049.0;;False
875;Bölük;Hakkâri;Bölük, Hakkâri;37.616;44.303;867.0;;False
876;Büyükçiftlik;Hakkâri;Büyükçiftlik, Hakkâri;37.586;44.076;3296.0;;False
877;Çalışkanlar;Hakkâri;Çalışkanlar, Hakkâri;37.264;44.625;1392.0;← Günyazı;False
878;Çatalca;Hakkâri;Çatalca, Hakkâri;37.394;44.575;993.0;;False
879;Çığlı;Hakkâri;Çığlı, Hakkâri;37.331;43.382;1916.0;;False
880;Çukurca;Hakkâri;Çukurca, Hakkâri;37.251;43.613;7485.0;;False
881;Dedeler;Hakkâri;Dedeler, Hakkâri;37.498;44.326;880.0;;False
882;Değerli;Hakkâri;Değerli, Hakkâri;37.56;44.396;1065.0;;False
883;Derecik;Hakkâri;Derecik, Hakkâri;37.074;44.317;11264.0;;False
884;Doğanlı;Hakkâri;Doğanlı, Hakkâri;37.481;44.3;1089.0;;False
885;Durankaya;Hakkâri;Durankaya, Hakkâri;37.554;43.612;2715.0;;False
886;Esendere;Hakkâri;Esendere, Hakkâri;37.714;44.6;2786.0;;False
887;Geçitli;Hakkâri;Geçitli, Hakkâri;37.59;43.566;1561.0;;False
888;Gelişen;Hakkâri;Gelişen, Hakkâri;37.118;44.425;4122.0;;False
889;Güçlü;Hakkâri;Güçlü, Hakkâri;37.567;44.322;846.0;;False
890;Güllüce;Hakkâri;Güllüce, Hakkâri;37.597;44.288;1140.0;;False
891;Gündeş;Hakkâri;Gündeş, Hakkâri;37.307;43.454;2324.0;;False
892;Günyazı;Hakkâri;Günyazı, Hakkâri;37.295;44.6;1465.0;;False
893;Hakkâri;Hakkâri;Hakkâri, Hakkâri;37.576;43.739;60098.0;;True
894;İnanlı;Hakkâri;İnanlı, Hakkâri;37.586;44.237;2800.0;;False
895;Kadıköy;Hakkâri;Kadıköy, Hakkâri;37.548;44.138;1144.0;;False
896;Kamışlı;Hakkâri;Kamışlı, Hakkâri;37.459;44.31;1107.0;;False
897;Karlı;Hakkâri;Karlı, Hakkâri;37.49;44.243;1064.0;;False
898;Kayalar;Hakkâri;Kayalar, Hakkâri;37.323;44.671;1872.0;;False
899;Kırıkdağ;Hakkâri;Kırıkdağ, Hakkâri;37.559;43.949;1254.0;;False
900;Kısıklı;Hakkâri;Kısıklı, Hakkâri;37.688;44.375;1221.0;;False
901;Konur;Hakkâri;Konur, Hakkâri;37.262;44.34;1199.0;;False
902;Korgan;Hakkâri;Korgan, Hakkâri;37.402;44.492;4225.0;;False
903;Onbaşılar;Hakkâri;Onbaşılar, Hakkâri;37.539;44.544;1047.0;;False
904;Ortaç;Hakkâri;Ortaç, Hakkâri;37.678;44.047;930.0;;False
905;Ortaklar;Hakkâri;Ortaklar, Hakkâri;37.173;44.409;1569.0;;False
906;Otluca;Hakkâri;Otluca, Hakkâri;37.606;43.691;784.0;;False
907;Şemdinli;Hakkâri;Şemdinli, Hakkâri;37.304;44.577;16079.0;;False
908;Tekeli;Hakkâri;Tekeli, Hakkâri;37.24;44.658;2193.0;;False
909;Tütünlü;Hakkâri;Tütünlü, Hakkâri;37.217;44.507;2126.0;;False
910;Uğuraçan;Hakkâri;Uğuraçan, Hakkâri;37.255;44.361;802.0;;False
911;Uslu;Hakkâri;Uslu, Hakkâri;37.111;44.381;2247.0;;False
912;Üzümlü;Hakkâri;Üzümlü, Hakkâri;37.254;43.528;1391.0;;False
913;Vezirli;Hakkâri;Vezirli, Hakkâri;37.527;44.249;1414.0;;False
914;Yaylapınar;Hakkâri;Yaylapınar, Hakkâri;37.239;44.446;931.0;;False
915;Yüksekova;Hakkâri;Yüksekova, Hakkâri;37.571;44.283;72745.0;;False
916;Aralık;Iğdır;Aralık, Iğdır;39.875;44.517;5809.0;;False
917;Aşağıaratan;Iğdır;Aşağıaratan, Iğdır;39.832;44.557;775.0;;False
918;Aşağıçamurlu;Iğdır;Aşağıçamurlu, Iğdır;39.927;44.434;763.0;;False
919;Aşağıerhacı;Iğdır;Aşağıerhacı, Iğdır;39.884;44.09;4226.0;;False
920;Bayraktutan;Iğdır;Bayraktutan, Iğdır;40.005;43.91;759.0;;False
921;Bulakbaşı;Iğdır;Bulakbaşı, Iğdır;39.938;44.256;1522.0;;False
922;Enginalan;Iğdır;Enginalan, Iğdır;39.961;44.032;2482.0;;False
923;Evci;Iğdır;Evci, Iğdır;39.877;34.723;1455.0;;False
924;Gödekli;Iğdır;Gödekli, Iğdır;39.823;44.593;2448.0;;False
925;Güllüce;Iğdır;Güllüce, Iğdır;39.894;43.66;980.0;;False
926;Gülpınar;Iğdır;Gülpınar, Iğdır;39.785;44.011;923.0;;False
927;Halfeli;Iğdır;Halfeli, Iğdır;39.892;43.988;8271.0;;False
928;Hasanhan;Iğdır;Hasanhan, Iğdır;39.956;44.341;2254.0;;False
929;Hoşhaber;Iğdır;Hoşhaber, Iğdır;39.906;43.967;2698.0;;False
930;Iğdır;Iğdır;Iğdır, Iğdır;39.922;44.046;101700.0;;True
931;Karakoyunlu;Iğdır;Karakoyunlu, Iğdır;39.972;44.173;2728.0;;False
932;Karakuyu;Iğdır;Karakuyu, Iğdır;39.866;44.032;2830.0;;False
933;Kerimbeyli;Iğdır;Kerimbeyli, Iğdır;39.998;44.387;1393.0;;False
934;Küllük;Iğdır;Küllük, Iğdır;39.987;43.917;2495.0;;False
935;Melekli;Iğdır;Melekli, Iğdır;39.941;44.095;3594.0;;False
936;Mürşitali;Iğdır;Mürşitali, Iğdır;40.025;44.133;1620.0;;False
937;Panik;Iğdır;Panik, Iğdır;39.983;44.05;2671.0;Özdemir;False
938;Suveren;Iğdır;Suveren, Iğdır;39.805;44.063;1115.0;;False
939;Tacirli;Iğdır;Tacirli, Iğdır;39.989;44.11;936.0;;False
940;Taşburun;Iğdır;Taşburun, Iğdır;39.978;44.249;927.0;;False
941;Tuzluca;Iğdır;Tuzluca, Iğdır;40.049;43.661;9619.0;;False
942;Yaycı;Iğdır;Yaycı, Iğdır;39.95;43.97;794.0;;False
943;Yukarıçamurlu;Iğdır;Yukarıçamurlu, Iğdır;39.955;44.391;1405.0;;False
944;Yukarıtopraklı;Iğdır;Yukarıtopraklı, Iğdır;39.907;44.436;943.0;;False
945;Yüzbaşılar;Iğdır;Yüzbaşılar, Iğdır;39.998;44.051;2259.0;;False
946;Aksu;Isparta;Aksu, Isparta;36.951;30.848;1898.0;;False
947;Aliköy;Isparta;Aliköy, Isparta;37.811;30.624;1259.0;;False
948;Atabey;Isparta;Atabey, Isparta;37.952;30.643;4651.0;;False
949;Bağıllı;Isparta;Bağıllı, Isparta;38.137;31.039;1266.0;;False
950;Bağkonak;Isparta;Bağkonak, Isparta;38.216;31.272;1062.0;;False
951;Balcı;Isparta;Balcı, Isparta;38.116;31.105;932.0;;False
952;Barla;Isparta;Barla, Isparta;38.018;30.786;1002.0;;False
953;Büyükgökçeli;Isparta;Büyükgökçeli, Isparta;37.873;30.733;1206.0;;False
954;Büyükhacılar;Isparta;Büyükhacılar, Isparta;37.791;30.641;1062.0;;False
955;Büyükkabaca;Isparta;Büyükkabaca, Isparta;38.171;30.643;3546.0;;False
956;Çarıksaraylar;Isparta;Çarıksaraylar, Isparta;38.118;31.414;2677.0;;False
957;Çetince;Isparta;Çetince, Isparta;38.186;31.213;1422.0;;False
958;Çiçekpınar;Isparta;Çiçekpınar, Isparta;38.066;31.32;1982.0;;False
959;Çukurköy;Isparta;Çukurköy, Isparta;37.661;30.809;817.0;;False
960;Dedeçam;Isparta;Dedeçam, Isparta;38.177;31.323;994.0;;False
961;Deregümü;Isparta;Deregümü, Isparta;37.787;30.51;2083.0;;False
962;Direkli;Isparta;Direkli, Isparta;37.722;30.618;920.0;;False
963;Eğirdir;Isparta;Eğirdir, Isparta;37.874;30.85;16759.0;;False
964;Gelendost;Isparta;Gelendost, Isparta;38.122;31.016;5279.0;;False
965;Gökçehöyük;Isparta;Gökçehöyük, Isparta;37.885;31.009;919.0;;False
966;Göksöğüt;Isparta;Göksöğüt, Isparta;38.137;31.28;984.0;;False
967;Gönen;Isparta;Gönen, Isparta;37.959;30.516;3177.0;;False
968;Güneykent;Isparta;Güneykent, Isparta;37.972;30.397;1267.0;;False
969;Hüyüklü;Isparta;Hüyüklü, Isparta;38.235;31.129;1654.0;;False
970;İslamköy;Isparta;İslamköy, Isparta;37.925;30.655;781.0;;False
971;Isparta;Isparta;Isparta, Isparta;37.764;30.555;247580.0;;True
972;Keçiborlu;Isparta;Keçiborlu, Isparta;37.948;30.305;7044.0;;False
973;Kesme;Isparta;Kesme, Isparta;37.466;31.232;877.0;;False
974;Kılıç;Isparta;Kılıç, Isparta;37.875;30.314;1614.0;;False
975;Körküler;Isparta;Körküler, Isparta;38.396;31.046;1099.0;;False
976;Koruyaka;Isparta;Koruyaka, Isparta;38.145;31.224;873.0;;False
977;Kozluçay;Isparta;Kozluçay, Isparta;38.201;31.295;1512.0;;False
978;Küçükhacılar;Isparta;Küçükhacılar, Isparta;37.81;30.636;1080.0;;False
979;Kuleönü;Isparta;Kuleönü, Isparta;37.874;30.619;2544.0;;False
980;Kumdanlı;Isparta;Kumdanlı, Isparta;38.325;30.978;1186.0;;False
981;Kuyucak;Isparta;Kuyucak, Isparta;38.232;31.232;771.0;;False
982;Madenli;Isparta;Madenli, Isparta;38.183;31.103;783.0;;False
983;Özbayat;Isparta;Özbayat, Isparta;38.26;31.224;881.0;;False
984;Salur;Isparta;Salur, Isparta;38.033;31.285;934.0;;False
985;Sarıidris;Isparta;Sarıidris, Isparta;37.945;31.01;2188.0;;False
986;Şarkikaraağaç;Isparta;Şarkikaraağaç, Isparta;38.081;31.367;10128.0;;False
987;Savköy;Isparta;Savköy, Isparta;37.765;30.646;3664.0;;False
988;Senir;Isparta;Senir, Isparta;37.818;30.3;2197.0;;False
989;Senirkent;Isparta;Senirkent, Isparta;38.107;30.55;4548.0;;False
990;Sücüllü;Isparta;Sücüllü, Isparta;38.349;31.154;1542.0;;False
991;Sütçüler;Isparta;Sütçüler, Isparta;37.489;30.994;2473.0;;False
992;Uluborlu;Isparta;Uluborlu, Isparta;38.079;30.457;5635.0;;False
993;Yaka;Isparta;Yaka, Isparta;38.101;31.042;1552.0;;False
994;Yakaören;Isparta;Yakaören, Isparta;37.781;30.483;1676.0;;False
995;Yalvaç;Isparta;Yalvaç, Isparta;38.297;31.179;22538.0;;False
996;Yenice;Isparta;Yenice, Isparta;38.142;30.949;870.0;;False
997;Yenişarbademli;Isparta;Yenişarbademli, Isparta;37.707;31.387;2411.0;;False
998;Yeşilköy;Isparta;Yeşilköy, Isparta;37.994;30.997;1205.0;;False
999;Yukarı Gökdere;Isparta;Yukarı Gökdere, Isparta;37.699;30.855;808.0;;False
1000;Yukarıkaşıkara;Isparta;Yukarıkaşıkara, Isparta;38.347;30.87;1116.0;;False
1008;Kahramanmaraş;Kahramanmaraş;Kahramanmaraş, Kahramanmaraş;37.583333;36.933333;1177436.0;Maraş,Karacasu,Kavlaklı;False
1012;Bostanbükü;Karabük;Bostanbükü, Karabük;41.215;32.686;6776.0;;False
1013;Cumayanı;Karabük;Cumayanı, Karabük;41.1;32.667;2931.0;;False
1014;Eflani;Karabük;Eflani, Karabük;41.424;32.957;2076.0;;False
1015;Eskipazar;Karabük;Eskipazar, Karabük;40.945;32.532;6689.0;;False
1016;Karabük;Karabük;Karabük, Karabük;41.198;32.625;125403.0;Kılavuzlar;False
1017;Karıt;Karabük;Karıt, Karabük;41.213;32.709;1236.0;;False
1018;Safranbolu;Karabük;Safranbolu, Karabük;41.25;32.684;52999.0;;False
1019;Tokatlı;Karabük;Tokatlı, Karabük;41.274;32.68;1876.0;;False
1020;Yazıköy;Karabük;Yazıköy, Karabük;41.238;32.741;919.0;;False
1021;Yenice;Karabük;Yenice, Karabük;41.2;32.329;9038.0;;False
1022;Yortan;Karabük;Yortan, Karabük;41.255;32.353;1689.0;;False
1023;Zopran;Karabük;Zopran, Karabük;41.126;32.635;2187.0;;False
1024;Akçaşehir;Karaman;Akçaşehir, Karaman;37.45;33.495;2172.0;;False
1025;Ardıçkaya;Karaman;Ardıçkaya, Karaman;36.553;32.753;955.0;;False
1026;Aşağıçağlar;Karaman;Aşağıçağlar, Karaman;36.721;32.795;922.0;;False
1027;Ayrancı;Karaman;Ayrancı, Karaman;37.36;33.689;2292.0;;False
1028;Başyayla;Karaman;Başyayla, Karaman;36.755;32.68;1895.0;;False
1029;Çakırbağ;Karaman;Çakırbağ, Karaman;37.192;33.14;1540.0;;False
1030;Civler;Karaman;Civler, Karaman;36.667;32.583;1249.0;;False
1031;Dere;Karaman;Dere, Karaman;37.128;33.272;1173.0;;False
1032;Dumlugöze;Karaman;Dumlugöze, Karaman;36.553;32.556;1449.0;;False
1033;Ermenek;Karaman;Ermenek, Karaman;36.64;32.892;11629.0;;False
1034;Gökçekent;Karaman;Gökçekent, Karaman;36.537;32.859;839.0;;False
1035;Göktepe;Karaman;Göktepe, Karaman;36.63;32.625;2051.0;;False
1036;Güneyyurt;Karaman;Güneyyurt, Karaman;36.68;32.807;4982.0;;False
1037;Karaman;Karaman;Karaman, Karaman;37.183;33.218;175390.0;;True
1038;Kazancı;Karaman;Kazancı, Karaman;36.498;32.863;2151.0;;False
1039;Kazımkarabekir;Karaman;Kazımkarabekir, Karaman;37.228;32.957;3456.0;;False
1040;Kılbasan;Karaman;Kılbasan, Karaman;37.324;33.186;1571.0;;False
1041;Sarıveliler;Karaman;Sarıveliler, Karaman;36.702;32.619;5274.0;Adiller;False
1042;Sudurağı;Karaman;Sudurağı, Karaman;37.289;33.368;2314.0;;False
1043;Süleymanhacı;Karaman;Süleymanhacı, Karaman;37.466;33.072;772.0;;False
1044;Yeşildere;Karaman;Yeşildere, Karaman;37.157;33.514;798.0;;False
1045;Yollarbaşı;Karaman;Yollarbaşı, Karaman;37.196;33.026;971.0;;False
1046;Ağdam;Kars;Ağdam, Kars;40.175;43.277;1351.0;;False
1047;Akören;Kars;Akören, Kars;40.161;43.005;958.0;;False
1048;Akyaka;Kars;Akyaka, Kars;40.74;43.625;2026.0;;False
1049;Alem;Kars;Alem, Kars;40.427;43.508;835.0;;False
1050;Armutlu;Kars;Armutlu, Kars;40.086;42.664;865.0;;False
1051;Arpaçay;Kars;Arpaçay, Kars;40.848;43.332;2344.0;;False
1052;Başköy;Kars;Başköy, Kars;40.082;42.609;1528.0;;False
1053;Büyük Oluklu;Kars;Büyük Oluklu, Kars;40.308;42.885;1220.0;;False
1054;Çamyazı;Kars;Çamyazı, Kars;40.223;42.395;1005.0;;False
1055;Çayarası;Kars;Çayarası, Kars;40.052;42.776;1583.0;;False
1056;Çengilli;Kars;Çengilli, Kars;40.124;42.915;1512.0;;False
1057;Çerme;Kars;Çerme, Kars;40.447;42.993;914.0;;False
1058;Cumhuriyet;Kars;Cumhuriyet, Kars;38.244;41.937;754.0;Yolaçan;False
1059;Dağpınar;Kars;Dağpınar, Kars;40.458;43.325;3094.0;;False
1060;Demirkent;Kars;Demirkent, Kars;40.714;43.639;989.0;;False
1061;Denizgölü;Kars;Denizgölü, Kars;40.09;42.918;835.0;;False
1062;Digor;Kars;Digor, Kars;40.376;43.413;2304.0;;False
1063;Doğruyol;Kars;Doğruyol, Kars;41.062;43.332;804.0;;False
1064;Eşmeçayır;Kars;Eşmeçayır, Kars;40.053;42.532;1043.0;;False
1065;Günindi;Kars;Günindi, Kars;40.205;43.258;1404.0;;False
1066;Halefoğlu;Kars;Halefoğlu, Kars;40.651;43.293;2374.0;;False
1067;İnkaya;Kars;İnkaya, Kars;40.195;42.367;991.0;;False
1068;Kağızman;Kars;Kağızman, Kars;40.141;43.122;21130.0;;False
1069;Kalebaşı;Kars;Kalebaşı, Kars;40.151;42.764;872.0;;False
1070;Karakuş;Kars;Karakuş, Kars;40.165;43.02;833.0;;False
1071;Kars;Kars;Kars, Kars;40.6;43.095;91449.0;;True
1072;Kazıkkaya;Kars;Kazıkkaya, Kars;40.016;42.698;764.0;;False
1073;Kocaköy;Kars;Kocaköy, Kars;40.289;43.461;1815.0;;False
1074;Koçköyü;Kars;Koçköyü, Kars;40.865;43.517;818.0;Koçköy;False
1075;Kuloğlu;Kars;Kuloğlu, Kars;40.093;42.954;1040.0;;False
1076;Kümbetli;Kars;Kümbetli, Kars;40.536;42.996;1361.0;;False
1077;Ölçülü;Kars;Ölçülü, Kars;40.565;43.247;1474.0;;False
1078;Sarıkamış;Kars;Sarıkamış, Kars;40.332;42.592;15260.0;;False
1079;Selim;Kars;Selim, Kars;40.463;42.786;5563.0;;False
1080;Susuz;Kars;Susuz, Kars;40.78;43.135;2044.0;;False
1081;Türkmeşen;Kars;Türkmeşen, Kars;40.377;43.23;809.0;;False
1082;Abana;Kastamonu;Abana, Kastamonu;41.977;34.013;3495.0;;False
1083;Ağlı;Kastamonu;Ağlı, Kastamonu;41.685;33.554;2094.0;;False
1084;Alatarla;Kastamonu;Alatarla, Kastamonu;41.49;34.025;1056.0;;False
1085;Araç;Kastamonu;Araç, Kastamonu;41.245;33.33;6675.0;;False
1086;Azdavay;Kastamonu;Azdavay, Kastamonu;41.643;33.299;3130.0;;False
1087;Bozkurt;Kastamonu;Bozkurt, Kastamonu;41.958;34.014;5182.0;;False
1088;Çatalzeytin;Kastamonu;Çatalzeytin, Kastamonu;41.952;34.215;3427.0;;False
1089;Cide;Kastamonu;Cide, Kastamonu;41.892;33.002;8519.0;;False
1090;Daday;Kastamonu;Daday, Kastamonu;41.478;33.467;2733.0;;False
1091;Devrekani;Kastamonu;Devrekani, Kastamonu;41.601;33.836;5529.0;;False
1092;Doğanyurt;Kastamonu;Doğanyurt, Kastamonu;42.004;33.46;1054.0;;False
1093;Hanönü;Kastamonu;Hanönü, Kastamonu;41.625;34.463;2136.0;;False
1094;İğdir;Kastamonu;İğdir, Kastamonu;41.224;33.135;1426.0;;False
1095;İhsangazi;Kastamonu;İhsangazi, Kastamonu;41.203;33.552;2827.0;;False
1096;İnebolu;Kastamonu;İnebolu, Kastamonu;41.976;33.76;10531.0;;False
1097;Kastamonu;Kastamonu;Kastamonu, Kastamonu;41.376;33.778;128707.0;Budamış;False
1098;Küre;Kastamonu;Küre, Kastamonu;41.806;33.71;2469.0;;False
1099;Örencik;Kastamonu;Örencik, Kastamonu;41.348;33.785;977.0;;False
1100;Pınarbaşı;Kastamonu;Pınarbaşı, Kastamonu;41.602;33.107;2493.0;;False
1101;Şenpazar;Kastamonu;Şenpazar, Kastamonu;41.809;33.231;1609.0;;False
1102;Seydiler;Kastamonu;Seydiler, Kastamonu;41.619;33.716;2933.0;;False
1103;Taşköprü;Kastamonu;Taşköprü, Kastamonu;41.515;34.214;16829.0;;False
1104;Tosya;Kastamonu;Tosya, Kastamonu;41.016;34.038;29133.0;;False
1105;Çukuroba;Kilis;Çukuroba, Kilis;36.764;37.143;1585.0;;False
1106;Elbeyli;Kilis;Elbeyli, Kilis;36.675;37.466;1974.0;;False
1107;Gülbaba;Kilis;Gülbaba, Kilis;36.83;36.795;871.0;;False
1108;Hasancalı;Kilis;Hasancalı, Kilis;36.884;36.817;1616.0;;False
1109;Kilis;Kilis;Kilis, Kilis;36.716;37.115;111648.0;;True
1110;Musabeyli;Kilis;Musabeyli, Kilis;36.886;36.918;1155.0;;False
1111;Tahtalıkaradut;Kilis;Tahtalıkaradut, Kilis;36.941;36.919;1272.0;;False
1112;Yavuzlu;Kilis;Yavuzlu, Kilis;36.696;37.272;1190.0;;False
1113;Yedigöz;Kilis;Yedigöz, Kilis;36.865;36.845;1011.0;;False
1114;Ahılı;Kırıkkale;Ahılı, Kırıkkale;39.793;33.525;1321.0;;False
1115;Bahşılı;Kırıkkale;Bahşılı, Kırıkkale;39.8;33.437;6045.0;;False
1116;Balışeyh;Kırıkkale;Balışeyh, Kırıkkale;39.912;33.72;2126.0;;False
1117;Çelebi;Kırıkkale;Çelebi, Kırıkkale;39.464;33.524;772.0;;False
1118;Çerikli;Kırıkkale;Çerikli, Kırıkkale;39.894;33.999;2000.0;;False
1119;Delice;Kırıkkale;Delice, Kırıkkale;39.947;34.033;3383.0;;False
1120;Hacılar;Kırıkkale;Hacılar, Kırıkkale;39.728;33.431;3056.0;;False
1121;Hasandede;Kırıkkale;Hasandede, Kırıkkale;39.763;33.513;1026.0;;False
1122;Irmak;Kırıkkale;Irmak, Kırıkkale;39.932;33.388;1125.0;;False
