index;State;City;Population;Longitude;Latitude;city-state;AlternateNames;isStateCapital
158;Schleswig-Holstein;Roseburg;540;10.624215;53.530505;Roseburg, Schleswig-Holstein
159;Schleswig-Holstein;Schulendorf;456;10.561815;53.47331;Schulendorf, Schleswig-Holstein
160;Schleswig-Holstein;Siebeneichen;290;10.618693;53.510828;Siebeneichen, Schleswig-Holstein
161;Schleswig-Holstein;Tramm;353;10.614693;53.56324;Tramm, Schleswig-Holstein
162;Schleswig-Holstein;Witzeeze;939;10.610144;53.452652;Witzeeze, Schleswig-Holstein
163;Schleswig-Holstein;Aumühle;3342;10.313492;53.528598;Aumühle, Schleswig-Holstein
164;Schleswig-Holstein;Börnsen;4678;10.285588;53.476743;Börnsen, Schleswig-Holstein
165;Schleswig-Holstein;Dassendorf;3398;10.372665;53.488608;Dassendorf, Schleswig-Holstein
166;Schleswig-Holstein;Escheburg;3991;10.309429;53.46713;Escheburg, Schleswig-Holstein
167;Schleswig-Holstein;Hamwarde;831;10.421397;53.452847;Hamwarde, Schleswig-Holstein
168;Schleswig-Holstein;Hohenhorn;548;10.367611;53.475734;Hohenhorn, Schleswig-Holstein
169;Schleswig-Holstein;Kröppelshagen-Fahrendorf;1304;10.315197;53.488589;Kröppelshagen-Fahrendorf, Schleswig-Holstein
170;Schleswig-Holstein;Wiershop;217;10.451895;53.442501;Wiershop, Schleswig-Holstein
171;Schleswig-Holstein;Wohltorf;2577;10.291254;53.517253;Wohltorf, Schleswig-Holstein
172;Schleswig-Holstein;Worth;170;10.408431;53.467545;Worth, Schleswig-Holstein
173;Schleswig-Holstein;Basedow;623;10.583592;53.416151;Basedow, Schleswig-Holstein
174;Schleswig-Holstein;Buchhorst;149;10.568335;53.384993;Buchhorst, Schleswig-Holstein
175;Schleswig-Holstein;Dalldorf;345;10.610487;53.435521;Dalldorf, Schleswig-Holstein
176;Schleswig-Holstein;Juliusburg;190;10.506484;53.41715;Juliusburg, Schleswig-Holstein
177;Schleswig-Holstein;Krüzen;371;10.527113;53.401518;Krüzen, Schleswig-Holstein
178;Schleswig-Holstein;Krukow;155;10.478187;53.418864;Krukow, Schleswig-Holstein
179;Schleswig-Holstein;Lanze;267;10.604387;53.386341;Lanze, Schleswig-Holstein
180;Schleswig-Holstein;Lütau;674;10.545404;53.435861;Lütau, Schleswig-Holstein
181;Schleswig-Holstein;Schnakenbek;881;10.50018;53.385426;Schnakenbek, Schleswig-Holstein
182;Schleswig-Holstein;Wangelau;211;10.546567;53.453726;Wangelau, Schleswig-Holstein
183;Schleswig-Holstein;Albsfelde;71;10.694451;53.679957;Albsfelde, Schleswig-Holstein
184;Schleswig-Holstein;Bäk;894;10.787081;53.716345;Bäk, Schleswig-Holstein
185;Schleswig-Holstein;Brunsmark;146;10.750236;53.617106;Brunsmark, Schleswig-Holstein
186;Schleswig-Holstein;Buchholz;231;10.745377;53.731393;Buchholz, Schleswig-Holstein
187;Schleswig-Holstein;Einhaus;438;10.725697;53.714136;Einhaus, Schleswig-Holstein
188;Schleswig-Holstein;Fredeburg;46;10.72727;53.674253;Fredeburg, Schleswig-Holstein
189;Schleswig-Holstein;Giesensdorf;164;10.713651;53.688273;Giesensdorf, Schleswig-Holstein
190;Schleswig-Holstein;Groß Disnack;85;10.69059;53.741974;Groß Disnack, Schleswig-Holstein
191;Schleswig-Holstein;Groß Grönau;3855;10.750476;53.801387;Groß Grönau, Schleswig-Holstein
192;Schleswig-Holstein;Groß Sarau;1088;10.737415;53.771827;Groß Sarau, Schleswig-Holstein
193;Schleswig-Holstein;Harmsdorf;310;10.725868;53.700407;Harmsdorf, Schleswig-Holstein
194;Schleswig-Holstein;Hollenbek;435;10.819794;53.592298;Hollenbek, Schleswig-Holstein
195;Schleswig-Holstein;Horst;244;10.77065;53.638591;Horst, Schleswig-Holstein
196;Schleswig-Holstein;Kittlitz;278;10.918244;53.664141;Kittlitz, Schleswig-Holstein
197;Schleswig-Holstein;Klein Zecher;237;10.872803;53.577413;Klein Zecher, Schleswig-Holstein
198;Schleswig-Holstein;Kulpin;213;10.695812;53.71009;Kulpin, Schleswig-Holstein
199;Schleswig-Holstein;Mechow;127;10.801815;53.717556;Mechow, Schleswig-Holstein
200;Schleswig-Holstein;Mustin;696;10.886235;53.68453;Mustin, Schleswig-Holstein
201;Schleswig-Holstein;Pogeez;503;10.729435;53.750929;Pogeez, Schleswig-Holstein
202;Schleswig-Holstein;Römnitz;61;10.768957;53.710121;Römnitz, Schleswig-Holstein
203;Schleswig-Holstein;Salem;670;10.827965;53.656405;Salem, Schleswig-Holstein
204;Schleswig-Holstein;Schmilau;548;10.75597;53.664589;Schmilau, Schleswig-Holstein
205;Schleswig-Holstein;Seedorf;536;10.866858;53.619223;Seedorf, Schleswig-Holstein
206;Schleswig-Holstein;Sterley;932;10.817631;53.620115;Sterley, Schleswig-Holstein
207;Schleswig-Holstein;Ziethen;1145;10.809322;53.693695;Ziethen, Schleswig-Holstein
208;Schleswig-Holstein;Basthorst;417;10.47139;53.576616;Basthorst, Schleswig-Holstein
209;Schleswig-Holstein;Brunstorf;749;10.425938;53.491554;Brunstorf, Schleswig-Holstein
210;Schleswig-Holstein;Dahmker;162;10.444516;53.587821;Dahmker, Schleswig-Holstein
211;Schleswig-Holstein;Elmenhorst;844;10.537551;53.544876;Elmenhorst, Schleswig-Holstein
212;Schleswig-Holstein;Fuhlenhagen;378;10.5266;53.572959;Fuhlenhagen, Schleswig-Holstein
213;Schleswig-Holstein;Grabau;357;10.519825;53.513609;Grabau, Schleswig-Holstein
214;Schleswig-Holstein;Groß Pampau;171;10.560301;53.521808;Groß Pampau, Schleswig-Holstein
215;Schleswig-Holstein;Grove;260;10.492067;53.528123;Grove, Schleswig-Holstein
216;Schleswig-Holstein;Gülzow;1306;10.490939;53.442249;Gülzow, Schleswig-Holstein
217;Schleswig-Holstein;Hamfelde;557;10.44893;53.597194;Hamfelde, Schleswig-Holstein
218;Schleswig-Holstein;Havekost;199;10.473088;53.539918;Havekost, Schleswig-Holstein
219;Schleswig-Holstein;Kankelau;218;10.56832;53.549311;Kankelau, Schleswig-Holstein
220;Schleswig-Holstein;Kasseburg;593;10.415399;53.567213;Kasseburg, Schleswig-Holstein
221;Schleswig-Holstein;Köthel;295;10.510002;53.606936;Köthel, Schleswig-Holstein
222;Schleswig-Holstein;Kollow;599;10.458784;53.463155;Kollow, Schleswig-Holstein
223;Schleswig-Holstein;Kuddewörde;1505;10.401901;53.587291;Kuddewörde, Schleswig-Holstein
224;Schleswig-Holstein;Möhnsen;505;10.469197;53.559974;Möhnsen, Schleswig-Holstein
225;Schleswig-Holstein;Mühlenrade;206;10.48775;53.595838;Mühlenrade, Schleswig-Holstein
226;Schleswig-Holstein;Sahms;446;10.532723;53.525807;Sahms, Schleswig-Holstein
227;Schleswig-Holstein;Duvensee;559;10.568351;53.693029;Duvensee, Schleswig-Holstein
228;Schleswig-Holstein;Grinau;297;10.549505;53.775447;Grinau, Schleswig-Holstein
229;Schleswig-Holstein;Groß Boden;213;10.452871;53.752722;Groß Boden, Schleswig-Holstein
230;Schleswig-Holstein;Groß Schenkenberg;583;10.56488;53.793492;Groß Schenkenberg, Schleswig-Holstein
231;Schleswig-Holstein;Klinkrade;604;10.55033;53.716092;Klinkrade, Schleswig-Holstein
232;Schleswig-Holstein;Koberg;783;10.52596;53.639594;Koberg, Schleswig-Holstein
233;Schleswig-Holstein;Kühsen;357;10.615824;53.682661;Kühsen, Schleswig-Holstein
234;Schleswig-Holstein;Labenz;910;10.524596;53.708352;Labenz, Schleswig-Holstein
235;Schleswig-Holstein;Lankau;466;10.665636;53.667879;Lankau, Schleswig-Holstein
236;Schleswig-Holstein;Linau;1202;10.46755;53.643933;Linau, Schleswig-Holstein
237;Schleswig-Holstein;Lüchow;281;10.529518;53.690744;Lüchow, Schleswig-Holstein
238;Schleswig-Holstein;Nusse;1171;10.575979;53.65908;Nusse, Schleswig-Holstein
239;Schleswig-Holstein;Panten;669;10.61977;53.664571;Panten, Schleswig-Holstein
240;Schleswig-Holstein;Poggensee;378;10.579484;53.640102;Poggensee, Schleswig-Holstein
241;Schleswig-Holstein;Ritzerau;294;10.567545;53.663003;Ritzerau, Schleswig-Holstein
242;Schleswig-Holstein;Sandesneben;1872;10.496793;53.68797;Sandesneben, Schleswig-Holstein
243;Schleswig-Holstein;Schiphorst;708;10.461627;53.708361;Schiphorst, Schleswig-Holstein
244;Schleswig-Holstein;Schönberg;1434;10.433054;53.677154;Schönberg, Schleswig-Holstein
245;Schleswig-Holstein;Schürensöhlen;154;10.47204;53.763455;Schürensöhlen, Schleswig-Holstein
246;Schleswig-Holstein;Siebenbäumen;583;10.525162;53.749557;Siebenbäumen, Schleswig-Holstein
247;Schleswig-Holstein;Sirksfelde;350;10.509773;53.66533;Sirksfelde, Schleswig-Holstein
248;Schleswig-Holstein;Steinhorst;582;10.48343;53.719989;Steinhorst, Schleswig-Holstein
249;Schleswig-Holstein;Stubben;372;10.43068;53.732928;Stubben, Schleswig-Holstein
250;Schleswig-Holstein;Walksfelde;224;10.575101;53.631901;Walksfelde, Schleswig-Holstein
251;Schleswig-Holstein;Wentorf (Amt Sandesneben);711;10.474911;53.67663;Wentorf (Amt Sandesneben), Schleswig-Holstein
252;Schleswig-Holstein;Sachsenwald (Forstgutsbez.);0;10.373262;53.530995;Sachsenwald (Forstgutsbez.), Schleswig-Holstein
253;Schleswig-Holstein;Friedrichstadt;2544;9.087943;54.37346;Friedrichstadt, Schleswig-Holstein
254;Schleswig-Holstein;Husum;23814;9.057178;54.477143;Husum, Schleswig-Holstein
255;Schleswig-Holstein;Reußenköge;320;8.883096;54.620428;Reußenköge, Schleswig-Holstein
256;Schleswig-Holstein;Tönning;4940;8.941868;54.31662;Tönning, Schleswig-Holstein
257;Schleswig-Holstein;Sylt;13679;8.30875;54.90786;Sylt, Schleswig-Holstein
258;Schleswig-Holstein;Garding;319;8.78356;54.317383;Garding, Schleswig-Holstein
259;Schleswig-Holstein;Garding;2814;8.778217;54.327962;Garding, Schleswig-Holstein
260;Schleswig-Holstein;Grothusenkoog;26;8.759033;54.302739;Grothusenkoog, Schleswig-Holstein
261;Schleswig-Holstein;Katharinenheerd;175;8.828074;54.335199;Katharinenheerd, Schleswig-Holstein
262;Schleswig-Holstein;Kotzenbüll;183;8.907487;54.333778;Kotzenbüll, Schleswig-Holstein
263;Schleswig-Holstein;Norderfriedrichskoog;43;8.893583;54.400271;Norderfriedrichskoog, Schleswig-Holstein
264;Schleswig-Holstein;Oldenswort;1327;8.942989;54.372281;Oldenswort, Schleswig-Holstein
265;Schleswig-Holstein;Osterhever;207;8.765219;54.385302;Osterhever, Schleswig-Holstein
266;Schleswig-Holstein;Poppenbüll;237;8.761168;54.361585;Poppenbüll, Schleswig-Holstein
267;Schleswig-Holstein;Sankt Peter-Ording;3877;8.640495;54.302281;Sankt Peter-Ording, Schleswig-Holstein
268;Schleswig-Holstein;Tating;961;8.708512;54.325497;Tating, Schleswig-Holstein
269;Schleswig-Holstein;Tetenbüll;584;8.828234;54.352013;Tetenbüll, Schleswig-Holstein
270;Schleswig-Holstein;Tümlauer Koog;109;8.689757;54.348337;Tümlauer Koog, Schleswig-Holstein
271;Schleswig-Holstein;Vollerwiek;226;8.794694;54.290681;Vollerwiek, Schleswig-Holstein
272;Schleswig-Holstein;Welt;190;8.79406;54.302402;Welt, Schleswig-Holstein
